city,timestamp,temperature,season
New York,2010-03-06,13.199161597727086,spring
New York,2010-03-07,15.680029132982426,spring
New York,2010-03-08,14.581155699860743,spring
New York,2010-03-09,12.226772970589739,spring
New York,2010-03-10,12.726336941788391,spring
New York,2010-03-11,8.183379643717073,spring
New York,2010-03-12,8.552800618724959,spring
New York,2010-03-13,10.372080390773073,spring
New York,2010-03-14,1.9135317982985756,spring
New York,2010-03-15,9.335402713948326,spring
New York,2010-03-16,22.06459265044074,spring
New York,2010-03-17,13.415007675290955,spring
New York,2010-03-18,14.038239487869332,spring
New York,2010-03-19,16.051736469400527,spring
New York,2010-03-20,18.236068797304814,spring
New York,2010-03-21,14.686437008644852,spring
New York,2010-03-22,6.404788544878605,spring
New York,2010-03-23,9.5477728315988,spring
New York,2010-03-24,10.628690146664814,spring
New York,2010-03-25,13.79386943327552,spring
New York,2010-03-26,9.241531686910728,spring
New York,2010-03-27,11.588579574063257,spring
New York,2010-03-28,13.89720843881189,spring
New York,2010-03-29,13.033505711913929,spring
New York,2010-03-30,7.2658041208803565,spring
New York,2010-03-31,8.070141348117257,spring
New York,2010-04-01,9.107880154114941,spring
New York,2010-04-02,6.561751792727588,spring
New York,2010-04-03,11.727538141108221,spring
New York,2010-04-04,1.3133860559737498,spring
New York,2010-04-05,11.743477118305247,spring
New York,2010-04-06,11.764362515960977,spring
New York,2010-04-07,10.380315793894336,spring
New York,2010-04-08,9.12728232917267,spring
New York,2010-04-09,6.030573070965597,spring
New York,2010-04-10,9.642759371777695,spring
New York,2010-04-11,10.008962036255653,spring
New York,2010-04-12,7.790607757140692,spring
New York,2010-04-13,2.3570556724318283,spring
New York,2010-04-14,11.931470739171097,spring
New York,2010-04-15,11.712964062247472,spring
New York,2010-04-16,8.043099904128193,spring
New York,2010-04-17,6.970714470910023,spring
New York,2010-04-18,12.738339247738347,spring
New York,2010-04-19,9.318417824710329,spring
New York,2010-04-20,12.508803572556467,spring
New York,2010-04-21,11.784646487822677,spring
New York,2010-04-22,12.372017004429999,spring
New York,2010-04-23,8.985705300213748,spring
New York,2010-04-24,8.037588563414658,spring
New York,2010-04-25,12.602813920911968,spring
New York,2010-04-26,3.295496905450197,spring
New York,2010-04-27,10.194890726194405,spring
New York,2010-04-28,9.172730902275935,spring
New York,2010-04-29,11.796110377630393,spring
New York,2010-04-30,-0.7346288314007943,spring
New York,2010-05-01,3.9106139406096627,spring
New York,2010-05-02,9.934431066058718,spring
New York,2010-05-03,14.053192063257963,spring
New York,2010-05-04,8.06537377253743,spring
New York,2010-05-05,2.415230083164296,spring
New York,2010-05-06,17.724011437370294,spring
New York,2010-05-07,0.7852806102611309,spring
New York,2010-05-08,13.12056044153859,spring
New York,2010-05-09,13.26456338216423,spring
New York,2010-05-10,18.030355102120456,spring
New York,2010-05-11,9.796488638587562,spring
New York,2010-05-12,14.85643651000153,spring
New York,2010-05-13,-1.0122534372540182,spring
New York,2010-05-14,14.991201963433948,spring
New York,2010-05-15,8.28802928041108,spring
New York,2010-05-16,10.758756805455109,spring
New York,2010-05-17,15.338911686983392,spring
New York,2010-05-18,10.212637682937045,spring
New York,2010-05-19,7.580346210552522,spring
New York,2010-05-20,8.096780166023272,spring
New York,2010-05-21,8.590913496409373,spring
New York,2010-05-22,18.005044540845265,spring
New York,2010-05-23,12.836871147339185,spring
New York,2010-05-24,11.590584249658832,spring
New York,2010-05-25,15.290859155777227,spring
New York,2010-05-26,13.885057964541165,spring
New York,2010-05-27,6.360193217194693,spring
New York,2010-05-28,22.83102623926738,spring
New York,2010-05-29,11.719664319481728,spring
New York,2010-05-30,6.181584671140547,spring
New York,2010-05-31,7.2188005559205,spring
New York,2010-06-01,17.5710771575842,summer
New York,2010-06-02,30.244253353723995,summer
New York,2010-06-03,36.67828102733701,summer
New York,2010-06-04,24.81741041500842,summer
New York,2010-06-05,41.35914449707916,summer
New York,2010-06-06,29.842689330601438,summer
New York,2010-06-07,21.168855767791445,summer
New York,2010-06-08,28.252129571855104,summer
New York,2010-06-09,21.17174381359266,summer
New York,2010-06-10,29.039486571264458,summer
New York,2010-06-11,25.52315900414052,summer
New York,2010-06-12,21.346769950390872,summer
New York,2010-06-13,25.02194818049314,summer
New York,2010-06-14,19.188398917755677,summer
New York,2010-06-15,22.029711804981485,summer
New York,2010-06-16,17.951061129352432,summer
New York,2010-06-17,26.579146850483937,summer
New York,2010-06-18,24.54789557288852,summer
New York,2010-06-19,34.693027024192176,summer
New York,2010-06-20,24.589491235116103,summer
New York,2010-06-21,27.752288897134036,summer
New York,2010-06-22,16.94346286466522,summer
New York,2010-06-23,25.97471510243549,summer
New York,2010-06-24,21.128938629847337,summer
New York,2010-06-25,35.0051272638724,summer
New York,2010-06-26,23.67920794123463,summer
New York,2010-06-27,27.743943258582505,summer
New York,2010-06-28,19.609570098509298,summer
New York,2010-06-29,26.79344560938266,summer
New York,2010-06-30,22.509051069967228,summer
New York,2010-07-01,20.568167869244014,summer
New York,2010-07-02,25.02117491593901,summer
New York,2010-07-03,20.63308419106767,summer
New York,2010-07-04,26.48578214355846,summer
New York,2010-07-05,16.103781497990653,summer
New York,2010-07-06,23.031074385113968,summer
New York,2010-07-07,20.497720093408745,summer
New York,2010-07-08,20.24131039441449,summer
New York,2010-07-09,26.668518271490083,summer
New York,2010-07-10,20.33195542440573,summer
New York,2010-07-11,28.38302986696854,summer
New York,2010-07-12,27.88172853595448,summer
New York,2010-07-13,20.053887982198347,summer
New York,2010-07-14,36.52205193714503,summer
New York,2010-07-15,21.629408668931475,summer
New York,2010-07-16,23.1424954268532,summer
New York,2010-07-17,31.288778693783733,summer
New York,2010-07-18,18.91324113040653,summer
New York,2010-07-19,18.52554661722416,summer
New York,2010-07-20,21.022878516005598,summer
New York,2010-07-21,24.320057624856993,summer
New York,2010-07-22,17.893493084830208,summer
New York,2010-07-23,34.580210300013924,summer
New York,2010-07-24,34.05024934601758,summer
New York,2010-07-25,18.101290000268026,summer
New York,2010-07-26,32.29500189945135,summer
New York,2010-07-27,24.74522907534303,summer
New York,2010-07-28,26.2920770580362,summer
New York,2010-07-29,29.86330787128325,summer
New York,2010-07-30,24.18242074046556,summer
New York,2010-07-31,28.019191323034836,summer
New York,2010-08-01,18.362944205749947,summer
New York,2010-08-02,23.27956104017881,summer
New York,2010-08-03,26.391855943113118,summer
New York,2010-08-04,27.418212719324057,summer
New York,2010-08-05,22.224357061227465,summer
New York,2010-08-06,31.549198102823947,summer
New York,2010-08-07,28.271921095570313,summer
New York,2010-08-08,25.87837691754709,summer
New York,2010-08-09,34.83839831932612,summer
New York,2010-08-10,27.82295071444582,summer
New York,2010-08-11,31.571054065504967,summer
New York,2010-08-12,20.17395210700236,summer
New York,2010-08-13,30.063121919081002,summer
New York,2010-08-14,16.84263547705605,summer
New York,2010-08-15,16.932571938783532,summer
New York,2010-08-16,27.31845458068542,summer
New York,2010-08-17,25.63643659299732,summer
New York,2010-08-18,23.96321967124474,summer
New York,2010-08-19,30.391819877990688,summer
New York,2010-08-20,18.456754024064768,summer
New York,2010-08-21,25.925937000702216,summer
New York,2010-08-22,30.072090421753497,summer
New York,2010-08-23,33.03344622194584,summer
New York,2010-08-24,23.64638606684688,summer
New York,2010-08-25,22.861482545672207,summer
New York,2010-08-26,28.833240419683634,summer
New York,2010-08-27,24.734799864819188,summer
New York,2010-08-28,22.78582009206024,summer
New York,2010-08-29,23.568962404097437,summer
New York,2010-08-30,19.10533806932381,summer
New York,2010-08-31,21.200165702719165,summer
New York,2010-09-01,12.701240547399607,autumn
New York,2010-09-02,15.177944359189082,autumn
New York,2010-09-03,12.599471424058907,autumn
New York,2010-09-04,20.982297178845517,autumn
New York,2010-09-05,22.269210359355906,autumn
New York,2010-09-06,16.460176328900964,autumn
New York,2010-09-07,14.814636221627172,autumn
New York,2010-09-08,19.71332710182618,autumn
New York,2010-09-09,16.88693942818875,autumn
New York,2010-09-10,17.212367342959077,autumn
New York,2010-09-11,5.941646588954219,autumn
New York,2010-09-12,13.78178501524945,autumn
New York,2010-09-13,17.053282684886526,autumn
New York,2010-09-14,13.710285959155032,autumn
New York,2010-09-15,14.763024406724236,autumn
New York,2010-09-16,7.5559771813200305,autumn
New York,2010-09-17,20.54896155777668,autumn
New York,2010-09-18,13.114745101335073,autumn
New York,2010-09-19,9.350843331050445,autumn
New York,2010-09-20,24.879590194392144,autumn
New York,2010-09-21,12.76443212638581,autumn
New York,2010-09-22,10.704545180317115,autumn
New York,2010-09-23,19.86869160323982,autumn
New York,2010-09-24,12.252253027778238,autumn
New York,2010-09-25,16.87170993154881,autumn
New York,2010-09-26,15.125849214865108,autumn
New York,2010-09-27,12.49596224098632,autumn
New York,2010-09-28,9.885740380419051,autumn
New York,2010-09-29,10.684469490601579,autumn
New York,2010-09-30,22.54328479679727,autumn
New York,2010-10-01,19.920007299795465,autumn
New York,2010-10-02,25.709535261993285,autumn
New York,2010-10-03,12.890810397196166,autumn
New York,2010-10-04,8.048674512074586,autumn
New York,2010-10-05,17.481386881916116,autumn
New York,2010-10-06,10.861318427548406,autumn
New York,2010-10-07,15.395529884778583,autumn
New York,2010-10-08,7.578983222708694,autumn
New York,2010-10-09,22.97050561550648,autumn
New York,2010-10-10,8.617865206561566,autumn
New York,2010-10-11,14.484251602104202,autumn
New York,2010-10-12,24.839776720192923,autumn
New York,2010-10-13,16.22694858978187,autumn
New York,2010-10-14,23.140184357939944,autumn
New York,2010-10-15,11.653657591863032,autumn
New York,2010-10-16,27.618863500190788,autumn
New York,2010-10-17,9.556608252723466,autumn
New York,2010-10-18,15.541275913944395,autumn
New York,2010-10-19,5.817875050671361,autumn
New York,2010-10-20,12.887530415643072,autumn
New York,2010-10-21,10.975878847967364,autumn
New York,2010-10-22,12.66175840987882,autumn
New York,2010-10-23,20.26505950329263,autumn
New York,2010-10-24,17.128416321228556,autumn
New York,2010-10-25,11.85839769111853,autumn
New York,2010-10-26,23.371894281261422,autumn
New York,2010-10-27,6.343524688965627,autumn
New York,2010-10-28,18.76497341454361,autumn
New York,2010-10-29,14.541355156470354,autumn
New York,2010-10-30,8.773865178983172,autumn
New York,2010-10-31,14.459350534857865,autumn
New York,2010-11-01,23.543140401278997,autumn
New York,2010-11-02,24.922332638545214,autumn
New York,2010-11-03,20.061148212840287,autumn
New York,2010-11-04,15.170651136604734,autumn
New York,2010-11-05,5.607047085662845,autumn
New York,2010-11-06,18.785951487145628,autumn
New York,2010-11-07,12.927003318600283,autumn
New York,2010-11-08,16.6550510404501,autumn
New York,2010-11-09,11.74637849964178,autumn
New York,2010-11-10,16.367859045622346,autumn
New York,2010-11-11,14.079815875016006,autumn
New York,2010-11-12,1.7265503209004973,autumn
New York,2010-11-13,7.9243058041200936,autumn
New York,2010-11-14,17.751932150568,autumn
New York,2010-11-15,17.181197644822173,autumn
New York,2010-11-16,14.218390405377336,autumn
New York,2010-11-17,9.53031115051369,autumn
New York,2010-11-18,14.299366987798512,autumn
New York,2010-11-19,10.382387469494178,autumn
New York,2010-11-20,16.854742974888914,autumn
New York,2010-11-21,12.89384111230253,autumn
New York,2010-11-22,18.00781656265919,autumn
New York,2010-11-23,16.24307496890831,autumn
New York,2010-11-24,18.559131802494527,autumn
New York,2010-11-25,14.582413310804492,autumn
New York,2010-11-26,7.6472517966896305,autumn
New York,2010-11-27,6.122437799726212,autumn
New York,2010-11-28,18.661921358284573,autumn
New York,2010-11-29,15.53886682160225,autumn
New York,2010-11-30,15.38742140585225,autumn
New York,2010-12-01,-8.907921901051232,winter
New York,2010-12-02,-9.084813688857745,winter
New York,2010-12-03,0.9060589482292558,winter
New York,2010-12-04,5.677712584733621,winter
New York,2010-12-05,2.4184337487268492,winter
New York,2010-12-06,5.305420703305058,winter
New York,2010-12-07,0.7492706534230752,winter
New York,2010-12-08,1.195227539859858,winter
New York,2010-12-09,5.7317673535767675,winter
New York,2010-12-10,-1.934026554678299,winter
New York,2010-12-11,-2.3749997309589563,winter
New York,2010-12-12,8.077154457544015,winter
New York,2010-12-13,0.845523919715337,winter
New York,2010-12-14,9.034811001599252,winter
New York,2010-12-15,2.5200791246618715,winter
New York,2010-12-16,-0.3916532629606353,winter
New York,2010-12-17,3.6054845494670613,winter
New York,2010-12-18,-8.729174889090716,winter
New York,2010-12-19,7.655390354578095,winter
New York,2010-12-20,-5.360768674696849,winter
New York,2010-12-21,9.96831622679388,winter
New York,2010-12-22,1.0350191356332143,winter
New York,2010-12-23,0.37312344017934074,winter
New York,2010-12-24,0.42338405980205795,winter
New York,2010-12-25,3.025470262667806,winter
New York,2010-12-26,2.128334412874338,winter
New York,2010-12-27,5.988031692471103,winter
New York,2010-12-28,-9.040260952463976,winter
New York,2010-12-29,4.602763858618833,winter
New York,2010-12-30,0.483679006112954,winter
New York,2010-12-31,3.5636354134460797,winter
New York,2011-01-01,-5.057869842013487,winter
New York,2011-01-02,-2.70801212095864,winter
New York,2011-01-03,-7.161661907921446,winter
New York,2011-01-04,-6.317215583878592,winter
New York,2011-01-05,0.8413866329962776,winter
New York,2011-01-06,4.051269176169836,winter
New York,2011-01-07,9.40087712434398,winter
New York,2011-01-08,-0.3452603208995594,winter
New York,2011-01-09,2.741710004414515,winter
New York,2011-01-10,-2.947028469491218,winter
New York,2011-01-11,8.574714303425282,winter
New York,2011-01-12,0.19375944132534834,winter
New York,2011-01-13,1.9876940577861644,winter
New York,2011-01-14,-4.866495044468545,winter
New York,2011-01-15,1.101810378270122,winter
New York,2011-01-16,4.637339142767842,winter
New York,2011-01-17,1.892483667544106,winter
New York,2011-01-18,5.282051447948293,winter
New York,2011-01-19,5.354629468594695,winter
New York,2011-01-20,-6.3939602474783115,winter
New York,2011-01-21,11.247201352060202,winter
New York,2011-01-22,-1.5592043295099136,winter
New York,2011-01-23,4.3635738357228355,winter
New York,2011-01-24,2.276757885856485,winter
New York,2011-01-25,-0.20904271946619835,winter
New York,2011-01-26,0.1780320889773657,winter
New York,2011-01-27,-2.3185960024603993,winter
New York,2011-01-28,-0.4279195632804149,winter
New York,2011-01-29,7.4802833285391435,winter
New York,2011-01-30,0.4614703430672633,winter
New York,2011-01-31,1.1636166957098824,winter
New York,2011-02-01,-2.387261723247435,winter
New York,2011-02-02,-8.471871084377096,winter
New York,2011-02-03,8.112427876196485,winter
New York,2011-02-04,1.9196264351992844,winter
New York,2011-02-05,-3.4245784877772327,winter
New York,2011-02-06,1.7237932553216362,winter
New York,2011-02-07,4.9620663171716455,winter
New York,2011-02-08,-0.7394733719413965,winter
New York,2011-02-09,-4.2449410383178945,winter
New York,2011-02-10,-0.09047661464974124,winter
New York,2011-02-11,-4.97233695500105,winter
New York,2011-02-12,11.765683908317124,winter
New York,2011-02-13,-0.4374154951608724,winter
New York,2011-02-14,-1.3937121991662709,winter
New York,2011-02-15,1.2642141665429545,winter
New York,2011-02-16,-1.3958269834765182,winter
New York,2011-02-17,-4.611780044152129,winter
New York,2011-02-18,4.117756347980819,winter
New York,2011-02-19,1.8815723634253423,winter
New York,2011-02-20,-3.4743710412224664,winter
New York,2011-02-21,-3.4065340068685606,winter
New York,2011-02-22,5.722622505785047,winter
New York,2011-02-23,-5.71652019891669,winter
New York,2011-02-24,-2.3313424975984214,winter
New York,2011-02-25,1.8485572057188413,winter
New York,2011-02-26,-8.680844798223736,winter
New York,2011-02-27,-3.5826815285831604,winter
New York,2011-02-28,-9.928613642462064,winter
New York,2011-03-01,16.160695522915148,spring
New York,2011-03-02,14.728547702230035,spring
New York,2011-03-03,14.25342468515191,spring
New York,2011-03-04,14.778335625649209,spring
New York,2011-03-05,15.68763136289018,spring
New York,2011-03-06,2.9909129663340552,spring
New York,2011-03-07,6.727536585249818,spring
New York,2011-03-08,19.647345863534493,spring
New York,2011-03-09,10.671515059279617,spring
New York,2011-03-10,7.017109124666712,spring
New York,2011-03-11,9.233757997746485,spring
New York,2011-03-12,16.688095084128307,spring
New York,2011-03-13,-0.6710066346374566,spring
New York,2011-03-14,16.522327572976614,spring
New York,2011-03-15,7.299935848050133,spring
New York,2011-03-16,7.648049176159926,spring
New York,2011-03-17,-1.2662677591537697,spring
New York,2011-03-18,7.682856749410973,spring
New York,2011-03-19,6.059659316999089,spring
New York,2011-03-20,7.91539730442756,spring
New York,2011-03-21,16.436447628725233,spring
New York,2011-03-22,13.290762598812385,spring
New York,2011-03-23,17.247516058069813,spring
New York,2011-03-24,11.893557713255035,spring
New York,2011-03-25,11.657396909531258,spring
New York,2011-03-26,11.996275813503038,spring
New York,2011-03-27,10.34052365068673,spring
New York,2011-03-28,7.639611264731868,spring
New York,2011-03-29,13.374904337287989,spring
New York,2011-03-30,9.308836274166136,spring
New York,2011-03-31,3.4133507562288723,spring
New York,2011-04-01,14.244730086341583,spring
New York,2011-04-02,6.181349988088922,spring
New York,2011-04-03,6.851884944135543,spring
New York,2011-04-04,8.650900177384049,spring
New York,2011-04-05,7.189339199110895,spring
New York,2011-04-06,8.7876230223304,spring
New York,2011-04-07,2.18080948013204,spring
New York,2011-04-08,12.547109886990967,spring
New York,2011-04-09,14.286758026600396,spring
New York,2011-04-10,13.965533325132554,spring
New York,2011-04-11,3.58375001674482,spring
New York,2011-04-12,20.696694874139133,spring
New York,2011-04-13,6.839246963729839,spring
New York,2011-04-14,7.943607135317475,spring
New York,2011-04-15,14.113885999531421,spring
New York,2011-04-16,11.757897062155443,spring
New York,2011-04-17,18.412472592420997,spring
New York,2011-04-18,6.682502796579945,spring
New York,2011-04-19,6.991995155879586,spring
New York,2011-04-20,23.059955278571266,spring
New York,2011-04-21,10.696669050171003,spring
New York,2011-04-22,15.791503890855559,spring
New York,2011-04-23,3.1114622717457996,spring
New York,2011-04-24,4.425320665160225,spring
New York,2011-04-25,15.347417157353323,spring
New York,2011-04-26,16.552491053101573,spring
New York,2011-04-27,15.78897966781806,spring
New York,2011-04-28,9.66694843974139,spring
New York,2011-04-29,7.1033396832254905,spring
New York,2011-04-30,13.871239557475409,spring
New York,2011-05-01,9.502247512897931,spring
New York,2011-05-02,7.915367036072008,spring
New York,2011-05-03,7.331779079489268,spring
New York,2011-05-04,10.653681520790512,spring
New York,2011-05-05,10.799539962091945,spring
New York,2011-05-06,8.270579504385204,spring
New York,2011-05-07,8.352382950384243,spring
New York,2011-05-08,10.284013341295648,spring
New York,2011-05-09,13.043357184218113,spring
New York,2011-05-10,12.999457644413907,spring
New York,2011-05-11,6.839565709934577,spring
New York,2011-05-12,7.2673427070805765,spring
New York,2011-05-13,2.988040355198099,spring
New York,2011-05-14,7.221213726825574,spring
New York,2011-05-15,6.707928125385713,spring
New York,2011-05-16,6.041110795842334,spring
New York,2011-05-17,4.369069543066776,spring
New York,2011-05-18,9.597629593601203,spring
New York,2011-05-19,14.093210695507414,spring
New York,2011-05-20,2.065880624357427,spring
New York,2011-05-21,11.729859929186368,spring
New York,2011-05-22,2.2280388348103486,spring
New York,2011-05-23,12.968592467203566,spring
New York,2011-05-24,10.041600949970467,spring
New York,2011-05-25,4.328162781754576,spring
New York,2011-05-26,13.182133568678625,spring
New York,2011-05-27,10.706759265570179,spring
New York,2011-05-28,10.472651132809787,spring
New York,2011-05-29,11.03353841537586,spring
New York,2011-05-30,10.60750712343961,spring
New York,2011-05-31,3.342277689936388,spring
New York,2011-06-01,30.641328412909886,summer
New York,2011-06-02,25.321086593883532,summer
New York,2011-06-03,33.465916472457316,summer
New York,2011-06-04,24.319303181667475,summer
New York,2011-06-05,24.94986422109666,summer
New York,2011-06-06,27.67785754999223,summer
New York,2011-06-07,17.2283149121316,summer
New York,2011-06-08,24.325558565293136,summer
New York,2011-06-09,18.808234290532475,summer
New York,2011-06-10,25.79591308636601,summer
New York,2011-06-11,25.945436511641383,summer
New York,2011-06-12,33.132403742281966,summer
New York,2011-06-13,22.513461356105957,summer
New York,2011-06-14,29.984104527940517,summer
New York,2011-06-15,12.653810987413461,summer
New York,2011-06-16,30.61939600427784,summer
New York,2011-06-17,13.185111876498949,summer
New York,2011-06-18,24.078857687191377,summer
New York,2011-06-19,26.80986656437497,summer
New York,2011-06-20,32.63524077551834,summer
New York,2011-06-21,20.352706743659642,summer
New York,2011-06-22,22.38607842525457,summer
New York,2011-06-23,20.243707474717162,summer
New York,2011-06-24,19.068713885312985,summer
New York,2011-06-25,23.24719236194386,summer
New York,2011-06-26,22.648427912968135,summer
New York,2011-06-27,28.322771391715982,summer
New York,2011-06-28,23.293876177963327,summer
New York,2011-06-29,26.565297727286964,summer
New York,2011-06-30,24.775337309291903,summer
New York,2011-07-01,27.68618171948903,summer
New York,2011-07-02,22.56956207673964,summer
New York,2011-07-03,21.987637418302356,summer
New York,2011-07-04,25.745548153646588,summer
New York,2011-07-05,27.673158504639943,summer
New York,2011-07-06,24.07437339413591,summer
New York,2011-07-07,24.70051161059799,summer
New York,2011-07-08,23.412681555845953,summer
New York,2011-07-09,25.102327413866888,summer
New York,2011-07-10,24.524819819711016,summer
New York,2011-07-11,26.088350833219987,summer
New York,2011-07-12,21.417124910830132,summer
New York,2011-07-13,24.49234750652653,summer
New York,2011-07-14,23.43514923348318,summer
New York,2011-07-15,20.488907525731243,summer
New York,2011-07-16,20.459580500921902,summer
New York,2011-07-17,40.79444111301641,summer
New York,2011-07-18,26.02042873926904,summer
New York,2011-07-19,24.97592077290441,summer
New York,2011-07-20,22.66334811065913,summer
New York,2011-07-21,18.82284681629897,summer
New York,2011-07-22,26.033786818962003,summer
New York,2011-07-23,21.792978591978848,summer
New York,2011-07-24,24.740420305379985,summer
New York,2011-07-25,26.260259635741708,summer
New York,2011-07-26,17.467928412876933,summer
New York,2011-07-27,22.305052050109882,summer
New York,2011-07-28,26.729363902540296,summer
New York,2011-07-29,27.35372393045129,summer
New York,2011-07-30,33.17027072994861,summer
New York,2011-07-31,12.787983431637247,summer
New York,2011-08-01,24.230470439358392,summer
New York,2011-08-02,22.092964421150473,summer
New York,2011-08-03,15.921972526849299,summer
New York,2011-08-04,30.893054374382167,summer
New York,2011-08-05,18.809483794051587,summer
New York,2011-08-06,23.841720169936245,summer
New York,2011-08-07,22.51992603537105,summer
New York,2011-08-08,20.30008847132232,summer
New York,2011-08-09,30.535839640325023,summer
New York,2011-08-10,26.767814298905144,summer
New York,2011-08-11,23.005460364962982,summer
New York,2011-08-12,23.798727020654525,summer
New York,2011-08-13,21.7112745551738,summer
New York,2011-08-14,14.435252529852933,summer
New York,2011-08-15,23.621009531114908,summer
New York,2011-08-16,19.52941143491215,summer
New York,2011-08-17,25.012883223773024,summer
New York,2011-08-18,30.50380646362868,summer
New York,2011-08-19,17.37406631578671,summer
New York,2011-08-20,17.3019920776652,summer
New York,2011-08-21,29.02201126994941,summer
New York,2011-08-22,17.510194862052522,summer
New York,2011-08-23,19.235522228694997,summer
New York,2011-08-24,24.933773241607113,summer
New York,2011-08-25,25.680150356733396,summer
New York,2011-08-26,15.43245519891337,summer
New York,2011-08-27,30.628643803406405,summer
New York,2011-08-28,16.52373731424097,summer
New York,2011-08-29,20.229414024128342,summer
New York,2011-08-30,28.024253902321767,summer
New York,2011-08-31,23.652208683964187,summer
New York,2011-09-01,13.616991064664568,autumn
New York,2011-09-02,16.399828253639985,autumn
New York,2011-09-03,11.127359799045529,autumn
New York,2011-09-04,13.306822394057273,autumn
New York,2011-09-05,16.61671897978452,autumn
New York,2011-09-06,10.820863882071553,autumn
New York,2011-09-07,9.08532078976805,autumn
New York,2011-09-08,17.476304842311126,autumn
New York,2011-09-09,10.690452216278944,autumn
New York,2011-09-10,15.461306930856782,autumn
New York,2011-09-11,10.05938609106526,autumn
New York,2011-09-12,17.289124583035985,autumn
New York,2011-09-13,15.406480756883969,autumn
New York,2011-09-14,19.301293328836152,autumn
New York,2011-09-15,20.411360783574366,autumn
New York,2011-09-16,23.227299741016918,autumn
New York,2011-09-17,20.050355635137702,autumn
New York,2011-09-18,15.465502181353095,autumn
New York,2011-09-19,24.049208594771038,autumn
New York,2011-09-20,13.394893978289373,autumn
New York,2011-09-21,13.148568613557627,autumn
New York,2011-09-22,14.199394935445483,autumn
New York,2011-09-23,14.760191270919814,autumn
New York,2011-09-24,25.52446596516861,autumn
New York,2011-09-25,11.205632123480974,autumn
New York,2011-09-26,22.378039551053718,autumn
New York,2011-09-27,14.362846135798591,autumn
New York,2011-09-28,14.469179309776589,autumn
New York,2011-09-29,9.451997124381544,autumn
New York,2011-09-30,12.779461750672391,autumn
New York,2011-10-01,16.741609200030542,autumn
New York,2011-10-02,11.198248345786192,autumn
New York,2011-10-03,15.477763880640312,autumn
New York,2011-10-04,18.08103133222027,autumn
New York,2011-10-05,12.580772883353047,autumn
New York,2011-10-06,12.9667385016066,autumn
New York,2011-10-07,15.447695056121946,autumn
New York,2011-10-08,6.394753205486726,autumn
New York,2011-10-09,13.987038031652505,autumn
New York,2011-10-10,14.774977250684337,autumn
New York,2011-10-11,11.08337691388732,autumn
New York,2011-10-12,25.933598918893622,autumn
New York,2011-10-13,6.1534397134417045,autumn
